cats	Index	Forms	Notes_id	Dutch	English	Indonesian	v1894	v1904/1911	v1931	Swadesh	Swadesh_orig	remark	nt_form	nt_eng	nt_idn	nt_pos	nt_comment	nt_pc	Concepticon_Gloss	Concepticon_ID	concept_url
the Nias 1905 list	1201	mamētoe-met̄oe bēwē	NA	prevelen	to mumble	komat-kamit	157	162	-	FALSE									MUMBLE	128	https://concepticon.clld.org/parameters/128
the Nias 1905 list	1202	mōhédé	NA	spreken	to speak	berbicara	132	134	843	TRUE	speak								SPEAK	1623	https://concepticon.clld.org/parameters/1623
the Nias 1905 list	1203	falailo̠	72	zingen	to sing	bernyanyi	146	151	844	TRUE	sing		mangadōloe	to sing with tambourine accompaniment (gandarang)	bernyanyi dengan iringan rebana (gendrang)	verb			SING	1261	https://concepticon.clld.org/parameters/1261
the Nias 1905 list	1206	kōnī	NA	roepen	to call	memanggil	147	152	847	FALSE									CALL	1084	https://concepticon.clld.org/parameters/1084
the Nias 1905 list	1208	māngīla	NA	kunnen	to be able to	dapat, sanggup	754	772	849	FALSE									BE ABLE	972	https://concepticon.clld.org/parameters/972
the Nias 1905 list	1210	mohalo̠wo̠	NA	werken	to work	bekerja	756	774	851	TRUE	work								WORK (ACTIVITY)	1086	https://concepticon.clld.org/parameters/1086
the Nias 1905 list	1211	bé bagalisī	NA	dragen (op de schouder)	to shoulder	memikul	130	132	852	FALSE									CARRY ON SHOULDER	413	https://concepticon.clld.org/parameters/413
the Nias 1905 list	1211	mōnōre bagalīsī	NA	dragen (op de schouder)	to shoulder	memikul	130	132	852	FALSE									CARRY ON SHOULDER	413	https://concepticon.clld.org/parameters/413
the Nias 1905 list	1212	fatoegé baho̠go̠	NA	dragen (op het hoofd)	to carry on the head	menjunjung (di atas kepala)	130	132	852	FALSE		originally: menjujung (typo).							CARRY ON HEAD	414	https://concepticon.clld.org/parameters/414
the Nias 1905 list	1213	gōgōhé	NA	dragen (aan de hangende hand)	to carry something hanging from the hand	menjinjing	130	132	852	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	1214	talagoei	NA	dragen (op de heup)	to carry on the hip	menggendong, mendukung	130	132	852	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	1215	lazī alōgō	NA	dragen (onder de oksel)	to carry under the arm	mengepit	-	132	852	FALSE									CARRY UNDER ARM	415	https://concepticon.clld.org/parameters/415
the Nias 1905 list	1216	toejoe	NA	dragen (in de hand)	to carry in the hand	membawa (menggenggam)	-	132	852	FALSE									CARRY IN HAND	412	https://concepticon.clld.org/parameters/412
the Nias 1905 list	1220	loe'i	NA	dragen (op de rug)	to carry on the back	memikul (di punggung)	130	132	-	FALSE									CARRY ON BACK	465	https://concepticon.clld.org/parameters/465
the Nias 1905 list	1223	manarō	NA	wakker zijn	to be awake	bangun, terjaga, tidak tidur	757	775	-	FALSE									AWAKE	825	https://concepticon.clld.org/parameters/825
the Nias 1905 list	1223	mangenī	NA	wakker zijn	to be awake	bangun, terjaga, tidak tidur	757	775	-	FALSE									AWAKE	825	https://concepticon.clld.org/parameters/825
the Nias 1905 list	1224	mangéneni'o̠	NA	bewaken	to guard, to watch	menjaga	757	775	854	FALSE									GUARD	1940	https://concepticon.clld.org/parameters/1940
the Nias 1905 list	1225	faīgī faīgī	NA	loeren	to spy	mengintai	758	776	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	1227	moerōngō	NA	horen	to hear	mendengar	-	777	856	TRUE	hear								HEAR	1408	https://concepticon.clld.org/parameters/1408
the Nias 1905 list	1228	mangila	NA	zien	to see	melihat	-	778	857	TRUE									SEE	1409	https://concepticon.clld.org/parameters/1409
the Nias 1905 list	1228	anéhé	NA	zien	to see	melihat	-	778	857	TRUE									SEE	1409	https://concepticon.clld.org/parameters/1409
the Nias 1905 list	1229	mangangō	NA	ruiken	to smell	mencium	-	779	858	TRUE	smell								SMELL (PERCEIVE)	1586	https://concepticon.clld.org/parameters/1586
the Nias 1905 list	1233	mangōfō	NA	slurpen	to slurp	menghirup	-	780	862	FALSE									CONSUME (DRINK OR EAT)	2787	https://concepticon.clld.org/parameters/2787
the Nias 1905 list	1234	mosīngōgo̠	NA	snuiten	to blow the nose	membuang ingus	-	781	-	FALSE									BLOW (WITH NOSE)	2679	https://concepticon.clld.org/parameters/2679
the Nias 1905 list	1236/1237	moehīahoe	NA	kussen, snuiven <unsp.>			-	782	-	FALSE									NA	NA	NA
the Nias 1905 list	1238	to̠ro̠ do̠do̠	NA	liefhebben (iemd.)	to love	mencintai, mengasihi	158	163	865	FALSE									LOVE	923	https://concepticon.clld.org/parameters/923
the Nias 1905 list	1239	abao do̠do̠	NA	haten	to hate	benci	159	164	-	FALSE									HATE	1607	https://concepticon.clld.org/parameters/1607
the Nias 1905 list	1240	olohoe	NA	jaloers	jealous	cemburu, iri hati	160	165	-	FALSE									JEALOUS	2821	https://concepticon.clld.org/parameters/2821
the Nias 1905 list	1243	ōmasī	NA	willen	to want	hendak	772	798	867	FALSE									WANT	1784	https://concepticon.clld.org/parameters/1784
the Nias 1905 list	1244	édo̠na	NA	iets willen	to want something	menghendaki sesuatu	772	798	-	FALSE									WANT	1784	https://concepticon.clld.org/parameters/1784
the Nias 1905 list	1245	mamboekai	NA	openen	to open	membuka	760	784	868	FALSE									OPEN	1156	https://concepticon.clld.org/parameters/1156
the Nias 1905 list	1246	mo'ndroeho	NA	dicht doen	to close	menutup	761	785	869	FALSE									SHUT	1046	https://concepticon.clld.org/parameters/1046
the Nias 1905 list	1251	gona	NA	raken	to hit, to touch	mengenai, menyentuh	763	787	874	TRUE	hit								HIT	1433	https://concepticon.clld.org/parameters/1433
the Nias 1905 list	1253-1255	mangabōtō	NA	breken <unsp.>			764	788	876	FALSE									NA	NA	NA
the Nias 1905 list	1259	mōférao̠	NA	knijpen, persen	to pinch, to squeeze	menjepit, menekan	-	789	878	TRUE	squeeze								SQUEEZE	1414	https://concepticon.clld.org/parameters/1414
the Nias 1905 list	1260/1261	mambo̠ro̠taīgo̠	NA	beginnen <unsp.>	to start	mulai	765	790	879	FALSE									START	3449	https://concepticon.clld.org/parameters/3449
the Nias 1905 list	1262/1263	mangasiwai	NA	eindigen <unsp.>	to end	berakhir	766	791	880	FALSE									CEASE OR FINISH	2115	https://concepticon.clld.org/parameters/2115
the Nias 1905 list	1264	mambo̠bo̠	NA	binden (op allerlei wijzen)	to bind, to tie	mengikat	767	792	881	TRUE	tie								TIE	1917	https://concepticon.clld.org/parameters/1917
the Nias 1905 list	1265	mange'ro̠	NA	verbergen (iets)	to hide (something to hide)	menyembunyikan (sesuatu)	768	793	882	FALSE									HIDE (CONCEAL)	602	https://concepticon.clld.org/parameters/602
the Nias 1905 list	1266	mambīnī'o̠	NA	zich verbergen	to hide	bersembunyi	768	793	883	FALSE									HIDE	2486	https://concepticon.clld.org/parameters/2486
the Nias 1905 list	1267	sōfoe	NA	vragen	to ask	bertanya	148	153	884	FALSE									ASK (INQUIRE)	1309	https://concepticon.clld.org/parameters/1309
the Nias 1905 list	1268	témali	NA	antwoorden	to answer	menjawab	149	154	885	FALSE									ANSWER	1275	https://concepticon.clld.org/parameters/1275
the Nias 1905 list	1268	mantémali	NA	antwoorden	to answer	menjawab	149	154	885	FALSE									ANSWER	1275	https://concepticon.clld.org/parameters/1275
the Nias 1905 list	1269	andro	73	vragen om iets	to ask for	meminta	769	794	886	FALSE			mansōfoe	to inquire	bertanya	verb			ASK (REQUEST)	1828	https://concepticon.clld.org/parameters/1828
the Nias 1905 list	1270	lo̠ mamé'é	NA	weigeren	to refuse	menolak	770	795	887	FALSE									REFUSE	49	https://concepticon.clld.org/parameters/49
the Nias 1905 list	1271	mōlīmō	NA	bedriegen	to cheat, to deceive	menipu	771	796	888	FALSE									DECEIVE	3230	https://concepticon.clld.org/parameters/3230
the Nias 1905 list	1272	mōfaja	NA	liegen	to tell lies	berdusta	-	797	889	FALSE									LIE (MISLEAD)	601	https://concepticon.clld.org/parameters/601
the Nias 1905 list	1276	manoenoe	NA	verbranden (overg.)	to burn (tr.)	membakar (tr.)	759	783	893	TRUE	burn								BURN (SOMETHING)	141	https://concepticon.clld.org/parameters/141
the Nias 1905 list	1277	mō'alito̠	NA	branden (onoverg.)	to burn (intr.)	sedang terbakar (intr.)	759	783	894	TRUE	burn								BURNING	1428	https://concepticon.clld.org/parameters/1428
the Nias 1905 list	1278	mōgō'ō	NA	graven	to dig	menggali	773	799	895	TRUE	dig								DIG	1418	https://concepticon.clld.org/parameters/1418
the Nias 1905 list	1284	mōroegī	NA	aankomen	to arrive	tiba	674	688	901	FALSE									ARRIVE	1387	https://concepticon.clld.org/parameters/1387
the Nias 1905 list	1286	mōfano̠	NA	vertrekken	to depart	berangkat	675	690	903	FALSE									LEAVE	1752	https://concepticon.clld.org/parameters/1752
the Nias 1905 list	1291	mamo̠sī	NA	slaan (op allerlei wijzen, bv. met de vlakke hand, met een stok, met een buigzaam, voorwerp enz.)	to hit (to beat, to slap, etc.)	memukul (menampar meninju dll.)	792	694/786	907	TRUE	hit								STRIKE OR BEAT	2133	https://concepticon.clld.org/parameters/2133
the Nias 1905 list	1292	mangaī balo̠	NA	wreken	to take revenge	membalas dendam	681	696	908	FALSE									REVENGE	495	https://concepticon.clld.org/parameters/495
the Nias 1905 list	1293	sara	NA	een	one	satu	870	885	909	TRUE									ONE	1493	https://concepticon.clld.org/parameters/1493
the Nias 1905 list	1294	doea	NA	twee	two	dua	871	886	910	TRUE									TWO	1498	https://concepticon.clld.org/parameters/1498
the Nias 1905 list	1295	to̠loe	NA	drie	three	tiga	872	887	911	TRUE									THREE	492	https://concepticon.clld.org/parameters/492
the Nias 1905 list	1296	ofà	NA	vier	four	empat	873	888	912	TRUE		enpat (typo)							FOUR	1500	https://concepticon.clld.org/parameters/1500
the Nias 1905 list	1297	līma	NA	vijf	five	lima	874	889	913	TRUE									FIVE	493	https://concepticon.clld.org/parameters/493
the Nias 1905 list	1298	ono	NA	zes	six	enam	875	890	914	TRUE									SIX	1703	https://concepticon.clld.org/parameters/1703
the Nias 1905 list	1299	fitoe	NA	zeven	seven	tujuh	876	891	915	TRUE									SEVEN	1704	https://concepticon.clld.org/parameters/1704
the Nias 1905 list	1300	waloe	NA	acht	eight	delapan	877	892	916	TRUE									EIGHT	1705	https://concepticon.clld.org/parameters/1705
the Nias 1905 list	1301	sīwa	NA	negen	nine	sembilan	878	893	917	TRUE									NINE	1483	https://concepticon.clld.org/parameters/1483
the Nias 1905 list	1302	foeloe	NA	tien	ten	sepuluh	879	894	918	TRUE									TEN	1515	https://concepticon.clld.org/parameters/1515
the Nias 1905 list	1303	félérara	NA	elf	eleven	sebelas	880	895	919	TRUE									ELEVEN	1706	https://concepticon.clld.org/parameters/1706
the Nias 1905 list	1304	féléndoea	NA	twaalf	twelve	dua belas	881	896	920	TRUE									TWELVE	1707	https://concepticon.clld.org/parameters/1707
the Nias 1905 list	1305	félénga to̠loe	NA	dertien	thirteen	tiga belas	882	897	921	FALSE									THIRTEEN	1708	https://concepticon.clld.org/parameters/1708
the Nias 1905 list	1310	féléwaloe	NA	achttien	eighteen	delapan belas	887	898	-	FALSE									EIGHTEEN	1713	https://concepticon.clld.org/parameters/1713
the Nias 1905 list	1311	félésiwa	NA	negentien	nineteen	sembilan belas	888	899	922	FALSE									NINETEEN	1714	https://concepticon.clld.org/parameters/1714
the Nias 1905 list	1312	doeawoeloe	NA	twintig	twenty	dua puluh	889	900	923	TRUE									TWENTY	1710	https://concepticon.clld.org/parameters/1710
the Nias 1905 list	1313	doeawoeloe sara	NA	eenentwintig	twenty one	dua puluh satu	890	901	-	FALSE									TWENTY ONE	1734	https://concepticon.clld.org/parameters/1734
the Nias 1905 list	1315	doeawoeloe lima	NA	vijfentwintig	twenty five	dua puluh lima	891	902	-	FALSE									TWENTY FIVE	1738	https://concepticon.clld.org/parameters/1738
the Nias 1905 list	1316	to̠loengafoeloe	NA	dertig	thirty	tiga puluh	892	903	925	FALSE									THIRTY	1715	https://concepticon.clld.org/parameters/1715
the Nias 1905 list	1317	o̠fàwoeloe	NA	veertig	fourty	empat puluh	893	904	926	FALSE									FORTY	1716	https://concepticon.clld.org/parameters/1716
the Nias 1905 list	1318	limawoeloe	NA	vijftig	fifty	lima puluh	894	905	927	FALSE									FIFTY	1717	https://concepticon.clld.org/parameters/1717
the Nias 1905 list	1319	o̠no̠ngafoeloe	NA	zestig	sixty	enam puluh	895	906	928	FALSE									SIXTY	1718	https://concepticon.clld.org/parameters/1718
the Nias 1905 list	1323	ōfoe	NA	honderd	hundred	seratus	896	907	932	TRUE									HUNDRED	1634	https://concepticon.clld.org/parameters/1634
the Nias 1905 list	1324	ho̠no̠	NA	duizend	thousand	seribu	897	908	933	TRUE									THOUSAND	1843	https://concepticon.clld.org/parameters/1843
the Nias 1905 list	1325	folloe ho̠no̠	NA	tienduizend	ten thousand	sepuluh ribu	898	909	934	FALSE									TEN THOUSAND	2078	https://concepticon.clld.org/parameters/2078
the Nias 1905 list	1326	matònga	NA	een half	a half	setengah	899	910	935	FALSE									HALF	816	https://concepticon.clld.org/parameters/816
the Nias 1905 list	1326	tambaē	NA	een half	a half	setengah	899	910	935	FALSE									HALF	816	https://concepticon.clld.org/parameters/816
the Nias 1905 list	1327	samboea ni'ō'o̠fa	NA	een kwart	a quarter	seperempat	900	911	936	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	1328	samo̠za	NA	eenmaal	once	sekali	901	912	937	FALSE									ONE TIME	374	https://concepticon.clld.org/parameters/374
the Nias 1905 list	1329	mendroea	NA	tweemaal	twice	dua kali	902	913	938	FALSE									TWICE	1546	https://concepticon.clld.org/parameters/1546
the Nias 1905 list	1330/1331	sifo̠fo̠na	NA	de eerste <unsp.>	the first	pertama	903	914	939	FALSE									FIRST	728	https://concepticon.clld.org/parameters/728
the Nias 1905 list	1332/1333	sidoea	NA	de tweede <unsp.>	the second	kedua	904	915	940	FALSE									SECOND	1384	https://concepticon.clld.org/parameters/1384
the Nias 1905 list	1336/1337	sī afoeria	NA	de laatste <unsp.>	the last	yang terakhir	905	916	942	FALSE									LAST (FINAL)	1529	https://concepticon.clld.org/parameters/1529
the Nias 1905 list	1338	haoega	NA	hoeveel	how much, how many	berapa	825	842	943	FALSE									HOW MANY	822	https://concepticon.clld.org/parameters/822
the Nias 1905 list	1339	ōja	NA	veel	many, much	banyak	826	843	944	TRUE	many								MANY	1198	https://concepticon.clld.org/parameters/1198
the Nias 1905 list	1340	maēfoe	NA	weinig	few, a little	sedikit	827	844	945	TRUE	few								A LITTLE	2924	https://concepticon.clld.org/parameters/2924
the Nias 1905 list	1341	ba	74	op	finished	habis	823	840	946	FALSE			ahorī	finished, empty	selesai, kosong	adjective	Malay “habis”		NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	1341	ba dété	74	op	finished	habis	823	840	946	FALSE			ahorī	finished, empty	selesai, kosong	adjective	Malay “habis”		NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	1341	ba	74	op	finished	habis	823	840	946	FALSE			faōsō	on	pada	preposition	(preposition <?>); GPWR: this uncertainty could be because the Dutch for ID 1341 in the main list, to which this note ID 74 refers, is “op”, which can also be a preposition in Dutch (or ‘on’, ‘upon’, ‘on top of’ in English depending on context)		NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	1341	ba dété	74	op	finished	habis	823	840	946	FALSE			faōsō	on	pada	preposition	(preposition <?>); GPWR: this uncertainty could be because the Dutch for ID 1341 in the main list, to which this note ID 74 refers, is “op”, which can also be a preposition in Dutch (or ‘on’, ‘upon’, ‘on top of’ in English depending on context)		NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	1347/1348	to̠ra	NA	meer, meest <unsp.>			828	845	-	FALSE									NA	NA	NA
the Nias 1905 list	1347/1348	tōhoede	NA	meer, meest <unsp.>			828	845	-	FALSE									NA	NA	NA
the Nias 1905 list	1349	zoeī	NA	minder	less	kurang	829	846	953	FALSE									FEW	1242	https://concepticon.clld.org/parameters/1242
the Nias 1905 list	1350	fefoe	NA	alle, alles	all	semua	830	847	954	TRUE									ALL	98	https://concepticon.clld.org/parameters/98
the Nias 1905 list	1356	samo̠samo̠sa	NA	enkele	a few, some	beberapa	832	849	-	TRUE	some								FEW	1242	https://concepticon.clld.org/parameters/1242
the Nias 1905 list	1357	ja ōdō	NA	ik	I	saya	837	853	960	TRUE									I	1209	https://concepticon.clld.org/parameters/1209
the Nias 1905 list	1358	jaōdō ha samo̠sa	NA	ik zelf	I myself	saya sendiri	-	858	961	FALSE									I	1209	https://concepticon.clld.org/parameters/1209
the Nias 1905 list	1359	jaoego̠	NA	gij (enk.) <jij>	you (sing.)	kamu, engkau	838	854	962	TRUE	thou								THOU	1215	https://concepticon.clld.org/parameters/1215
the Nias 1905 list	1362	ja 'ami	NA	gijlieden	you	kamu sekalian	844	859	966	FALSE									YOU	1213	https://concepticon.clld.org/parameters/1213
the Nias 1905 list	1363	ja 'īa	NA	hij	he	ia, kata ganti orang ke III tunggal (laki-laki)	839	855	963	TRUE									HE	1211	https://concepticon.clld.org/parameters/1211
the Nias 1905 list	1365	ja 'ita	NA	wij (met insluiting der toegesproken persoon)	we (inclusive)	kita (kata ganti orang ke II jamak)	840	856	964	TRUE	we (incl.)								WE (INCLUSIVE)	1131	https://concepticon.clld.org/parameters/1131
the Nias 1905 list	1366	ja 'aga	NA	wij (met uitsluiting der toegesproken persoon)	we (exclusive)	kami (kata ganti orang ke II jamak)	841	857	965	TRUE	we (excl.)								WE (EXCLUSIVE)	1130	https://concepticon.clld.org/parameters/1130
the Nias 1905 list	1367	ja 'ia	75	zij (meerv. female)	they (female)	mereka, kata ganti orang ke III jamak (perempuan)	-	-	967	TRUE	they		ja'ira				plural		THEY	817	https://concepticon.clld.org/parameters/817
the Nias 1905 list	1369/1370	cho̠goe	NA	mijn <unsp.>	mine	kata ganti empunya orang ke I	846	861	-	FALSE									MY	2090	https://concepticon.clld.org/parameters/2090
the Nias 1905 list	1373	cho̠oe	NA	uw (enk.)	your (sing.)	kata ganti empunya orang ke II tunggal	847	862	970	FALSE									YOUR (SINGULAR)	732	https://concepticon.clld.org/parameters/732
the Nias 1905 list	1374	cho̠mī	NA	uw (meerv.)	your (pl.)	kata ganti empunya orang ke II jamak	847	862	970	FALSE									YOUR (PLURAL)	2274	https://concepticon.clld.org/parameters/2274
the Nias 1905 list	1375/1376	cho̠ra	NA	hun <unsp.>	their	kata ganti empunya orang ke III jamak	848	863	971	FALSE									THEIR	2400	https://concepticon.clld.org/parameters/2400
the Nias 1905 list	1377	cho̠nīa	NA	haar	her	kata ganti empunya orang ke III tunggal (perempuan)	-	-	972	FALSE									HER (GENITIVE OF SHE)	2474	https://concepticon.clld.org/parameters/2474
the Nias 1905 list	1378	cho̠nia	NA	zijn	his	kata ganti empunya orang ke III tunggal (laki-laki)	849	864	972	FALSE									HIS (GENITIVE OF HE)	2473	https://concepticon.clld.org/parameters/2473
the Nias 1905 list	1379	haniha	NA	wie	who?	siapa	850	865	973	TRUE	who								WHO	1235	https://concepticon.clld.org/parameters/1235
the Nias 1905 list	1380	hadia	NA	wat	what?	apa	851	866	974	TRUE	what								WHAT	1236	https://concepticon.clld.org/parameters/1236
the Nias 1905 list	1382	si	NA	welke	which?	mana, (yang) mana	852	867	-	FALSE									WHICH	727	https://concepticon.clld.org/parameters/727
the Nias 1905 list	1383	ja-e'	76	deze	this	ini	853	868	976	TRUE			ja-e'						THIS	1214	https://concepticon.clld.org/parameters/1214
the Nias 1905 list	1383	da'e'	76	deze	this	ini	853	868	976	TRUE			da'e'						THIS	1214	https://concepticon.clld.org/parameters/1214
the Nias 1905 list	1383	da'a	76	deze	this	ini	853	868	976	TRUE			da'a						THIS	1214	https://concepticon.clld.org/parameters/1214
the Nias 1905 list	1383	andré	76	deze	this	ini	853	868	976	TRUE			andré						THIS	1214	https://concepticon.clld.org/parameters/1214
the Nias 1905 list	1385	da'é	77	die (dicht bij)	that (nearby)	itu (dekatmu)	854	869	-	FALSE			da'é						THAT	78	https://concepticon.clld.org/parameters/78
the Nias 1905 list	1385	da'a	77	die (dicht bij)	that (nearby)	itu (dekatmu)	854	869	-	FALSE			da'a						THAT	78	https://concepticon.clld.org/parameters/78
the Nias 1905 list	1385	andré	77	die (dicht bij)	that (nearby)	itu (dekatmu)	854	869	-	FALSE			andré						THAT	78	https://concepticon.clld.org/parameters/78
the Nias 1905 list	1386	da'o̠	NA	die (veraf)	that (faraway)	itu (di sana)	854	869	-	TRUE	that								THAT	78	https://concepticon.clld.org/parameters/78
the Nias 1905 list	1386	andro̠	NA	die (veraf)	that (faraway)	itu (di sana)	854	869	-	TRUE	that								THAT	78	https://concepticon.clld.org/parameters/78
the Nias 1905 list	1388	ba da'é	78	hier	here	di sini	855	870	979	TRUE			ba da'é						HERE	136	https://concepticon.clld.org/parameters/136
the Nias 1905 list	1388	ba da'a	78	hier	here	di sini	855	870	979	TRUE			ba da'a						HERE	136	https://concepticon.clld.org/parameters/136
the Nias 1905 list	1388	andré	78	hier	here	di sini	855	870	979	TRUE			andré						HERE	136	https://concepticon.clld.org/parameters/136
the Nias 1905 list	1389	ba da'o̠	NA	daar (bij U)	there (near hearer)	di situ (di sebelah pendengar)	856	871	980	FALSE									THERE	1937	https://concepticon.clld.org/parameters/1937
the Nias 1905 list	1394	loeō	79	dag (en tijden van dag)	day	hari	781	805	983	TRUE			cho̠						DAY (24 HOURS)	1260	https://concepticon.clld.org/parameters/1260
the Nias 1905 list	1394	loeō	79	dag (en tijden van dag)	day	hari	781	805	983	TRUE			bazīnga						DAY (24 HOURS)	1260	https://concepticon.clld.org/parameters/1260
the Nias 1905 list	1394	loeō	79	dag (en tijden van dag)	day	hari	781	805	983	TRUE			faō						DAY (24 HOURS)	1260	https://concepticon.clld.org/parameters/1260
the Nias 1905 list	1394	loeō	79	dag (en tijden van dag)	day	hari	781	805	983	TRUE			faō cho̠						DAY (24 HOURS)	1260	https://concepticon.clld.org/parameters/1260
the Nias 1905 list	1398	haga	NA	licht	light	sinar	292	294	985	FALSE									LIGHT (RADIATION)	630	https://concepticon.clld.org/parameters/630
the Nias 1905 list	1402	bongi	NA	nacht (en tijden van nacht)	night (time of the night)	malam	787	808	-	TRUE	night								NIGHT	1233	https://concepticon.clld.org/parameters/1233
the Nias 1905 list	1406	do̠fi	NA	jaar	year	tahun	785	807	990	TRUE									YEAR	1226	https://concepticon.clld.org/parameters/1226
the Nias 1905 list	1408	īada-a	NA	nu	now	sekarang	790	810	991	FALSE									NOW	1376	https://concepticon.clld.org/parameters/1376
the Nias 1905 list	1408	oada'é	NA	nu	now	sekarang	790	810	991	FALSE									NOW	1376	https://concepticon.clld.org/parameters/1376
the Nias 1905 list	1409	danīa	NA	straks	shortly	sebentar lagi	791	811	992	FALSE									SOON	703	https://concepticon.clld.org/parameters/703
the Nias 1905 list	1411	mīfona	NA	vroeger	formerly	tempo hari	793	812	993	FALSE									ONCE (IN THE PAST)	2914	https://concepticon.clld.org/parameters/2914
the Nias 1905 list	1412/1413	fo̠na	NA	voor <unsp.>	before	sebelum	794	813	-	FALSE									BEFORE	1882	https://concepticon.clld.org/parameters/1882
the Nias 1905 list	1416	mégé	NA	zoe_ven	a moment ago	tadi	797	815	995	FALSE									ONCE (IN THE PAST)	2914	https://concepticon.clld.org/parameters/2914
the Nias 1905 list	1418	ménéwī	NA	gisteren	yesterday	kemarin	798	816	997	FALSE									YESTERDAY	1174	https://concepticon.clld.org/parameters/1174
the Nias 1905 list	1419	médoea wongi	NA	eergisteren	the day before yesterday	kemarin dulu	799	817	998	FALSE									DAY BEFORE YESTERDAY	1180	https://concepticon.clld.org/parameters/1180
the Nias 1905 list	1420	ma'o̠cho̠	NA	vandaag	today	hari ini	800	818	999	FALSE									TODAY	1283	https://concepticon.clld.org/parameters/1283
the Nias 1905 list	1422	mahemōloe	NA	morgen	tomorrow	besok	801	819	1001	FALSE									TOMORROW	1329	https://concepticon.clld.org/parameters/1329
the Nias 1905 list	1423	ba zi doea wòngī	NA	overmorgen	the day after tomorrow	lusa	802	820	1002	FALSE									DAY AFTER TOMORROW	1179	https://concepticon.clld.org/parameters/1179
the Nias 1905 list	1427	ha wéga	NA	wanneer	when	kapan, bilamana	835	851	1006	TRUE									WHEN	1238	https://concepticon.clld.org/parameters/1238
the Nias 1905 list	1428	nōa	NA	reeds	already	sudah	805	823	1007	FALSE									ALREADY	2576	https://concepticon.clld.org/parameters/2576
the Nias 1905 list	1429	lona	NA	nog niet	not yet	belum	806	824	1008	FALSE									YET	2577	https://concepticon.clld.org/parameters/2577
the Nias 1905 list	1431	jo̠oe	NA	noord	north	utara	807	825	1010	FALSE									NORTH	1598	https://concepticon.clld.org/parameters/1598
the Nias 1905 list	1432	raja	NA	zuid	south	selatan	808	826	1011	FALSE									SOUTH	1595	https://concepticon.clld.org/parameters/1595
the Nias 1905 list	1433	atoemboecha	NA	oost	east	timur	809	827	1012	FALSE									EAST	1877	https://concepticon.clld.org/parameters/1877
the Nias 1905 list	1433	abo̠lata	NA	oost	east	timur	809	827	1012	FALSE									EAST	1877	https://concepticon.clld.org/parameters/1877
the Nias 1905 list	1434	aéchoela	NA	west	west	barat	810	828	1013	FALSE									WEST	1817	https://concepticon.clld.org/parameters/1817
the Nias 1905 list	1435	kàmbera	NA	links	left	kiri	775	801	1014	TRUE	left (side)								LEFT	244	https://concepticon.clld.org/parameters/244
the Nias 1905 list	1436	kàmbolo	NA	rechts	right	kanan	776	802	1015	TRUE	right (side)								RIGHT	1019	https://concepticon.clld.org/parameters/1019
the Nias 1905 list	1437	jawa	NA	boven, op	up, upper, above	di atas	811	829	1016	FALSE									UP OR ABOVE	2379	https://concepticon.clld.org/parameters/2379
the Nias 1905 list	1439	moroī jawa	NA	van boven	from above	dari atas	812	830	1018	FALSE									ABOVE	1741	https://concepticon.clld.org/parameters/1741
the Nias 1905 list	1439	moroī sījawa	NA	van boven	from above	dari atas	812	830	1018	FALSE									ABOVE	1741	https://concepticon.clld.org/parameters/1741
the Nias 1905 list	1440	baro̠	NA	onder	under	di bawah	813	831	1019	FALSE									BELOW OR UNDER	1485	https://concepticon.clld.org/parameters/1485
the Nias 1905 list	1441	moroī tōoe	NA	van onderen	from underneath	dari bawah	814	832	1020	FALSE									BELOW OR UNDER	1485	https://concepticon.clld.org/parameters/1485
the Nias 1905 list	1441	moroī sī tōoe	NA	van onderen	from underneath	dari bawah	814	832	1020	FALSE									BELOW OR UNDER	1485	https://concepticon.clld.org/parameters/1485
the Nias 1905 list	1442/1443	wa-īroegī	NA	van-tot <unsp.>			804	822	1021	FALSE									NA	NA	NA
the Nias 1905 list	1445	cho̠	79	bij	at	di, pada	816	833	1022	TRUE			cho̠						AT	1461	https://concepticon.clld.org/parameters/1461
the Nias 1905 list	1445	bazīnga	79	bij	at	di, pada	816	833	1022	TRUE			bazīnga						AT	1461	https://concepticon.clld.org/parameters/1461
the Nias 1905 list	1445	faō	79	bij	at	di, pada	816	833	1022	TRUE			faō						AT	1461	https://concepticon.clld.org/parameters/1461
the Nias 1905 list	1445	faō cho̠	79	bij	at	di, pada	816	833	1022	TRUE			faō cho̠						AT	1461	https://concepticon.clld.org/parameters/1461
the Nias 1905 list	1446	moroī ba	80	van	from	dari	817	834	-	FALSE			moroī ba						FROM	693	https://concepticon.clld.org/parameters/693
the Nias 1905 list	1446	wa	80	van	from	dari	817	834	-	FALSE			wa						FROM	693	https://concepticon.clld.org/parameters/693
